Claim_ID;Policy_ID;Accident_Date;Report_Date;Payment_Date;Indemnity
7937;52935;2017-02-19;2017-03-01;2017-11-23;110
7938;12592;2013-04-22;2013-04-30;2013-05-10;136
7939;88858;2015-04-01;2015-04-17;2015-05-07;121
7940;79336;2017-10-03;2017-10-14;2018-11-11;81
7941;36273;2014-08-19;2014-08-29;2014-09-18;126
7942;16639;2015-12-16;2015-12-27;2016-02-05;84
7943;61325;2015-12-27;2016-01-10;2016-01-30;109
7944;50784;2017-05-25;2017-06-08;2017-06-28;94
7945;75835;2018-03-03;2018-03-20;2018-04-19;94
7946;23591;2018-05-21;2018-06-05;2018-07-05;85
7947;14660;2015-08-23;2015-08-31;2015-10-10;112
7948;89587;2015-01-06;2015-02-20;2015-03-12;112
7949;70500;2013-10-05;2013-10-10;2013-11-09;126
7950;71739;2018-05-25;2018-06-03;2018-06-13;80
7951;23245;2014-12-21;2014-12-26;2015-01-05;113
7952;50454;2014-11-17;2014-12-01;2014-12-31;115
7953;59276;2015-08-27;2015-10-11;2015-10-31;112
7954;88602;2013-04-28;2013-05-06;2013-06-15;107
7955;55434;2018-03-31;2018-04-12;2018-07-12;76
7956;30460;2013-05-11;2013-05-26;2014-08-05;97
7957;25856;2017-03-26;2017-03-30;2017-12-27;95
7958;35768;2018-06-24;2018-07-02;2018-07-12;104
7959;70014;2016-04-07;2016-04-11;2016-05-01;121
7960;58433;2015-09-04;2015-09-14;2015-09-24;111
7961;75972;2013-01-09;2013-01-19;2014-05-23;97
7962;30857;2014-12-16;2014-12-28;2017-02-15;67
7963;22549;2013-10-05;2013-10-21;2013-11-10;95
7964;41296;2014-08-22;2014-08-31;2014-09-30;99
7965;74309;2013-03-10;2013-03-18;2013-03-28;116
7966;30508;2014-10-13;2014-11-20;2015-11-18;97
7967;36068;2015-08-19;2015-09-03;2015-10-13;108
7968;33051;2015-12-02;2015-12-17;2017-08-04;80
7969;21668;2015-10-14;2015-10-17;2015-11-06;83
7970;58112;2014-10-10;2014-10-29;2016-03-11;60
7971;93313;2015-09-05;2015-09-09;2017-01-19;79
7972;65715;2016-05-01;2016-05-09;2016-05-19;82
7973;55241;2018-01-03;2018-01-19;2018-04-16;88
7974;15923;2016-01-05;2016-01-24;2018-12-30;92
7975;85969;2013-07-22;2013-09-06;2013-10-06;154
7976;49271;2017-11-14;2017-11-28;2018-01-07;98
7977;43104;2016-02-11;2016-02-27;2016-03-08;116
7978;56011;2013-07-10;2013-07-22;2018-02-28;61
7979;68017;2014-03-12;2014-03-28;2017-06-02;81
7980;13678;2018-01-19;2018-01-23;2018-03-04;80
7981;83152;2016-11-27;2016-12-16;2017-01-15;91
7982;24196;2016-03-10;2016-03-22;2016-04-21;127
7983;46519;2013-02-23;2013-04-06;2013-05-06;116
7984;58621;2017-11-27;2017-12-08;2017-12-28;105
7985;83347;2013-02-21;2013-03-09;2013-04-18;120
7986;91621;2015-09-01;2015-09-19;2016-11-26;100
7987;58347;2017-09-30;2017-10-14;2018-11-17;84
7988;91650;2013-07-28;2013-09-05;2014-03-02;122
7989;38465;2016-06-24;2016-06-30;2018-04-04;70
7990;49545;2016-12-08;2016-12-13;2017-01-25;87
7991;34050;2016-03-09;2016-03-20;2016-04-19;104
7992;17456;2016-02-14;2016-02-17;2016-03-18;109
7993;77584;2014-11-17;2015-01-02;2015-01-22;98
7994;50449;2015-11-14;2015-11-20;2015-12-20;99
7995;61147;2015-09-06;2015-09-24;2017-12-28;88
7996;92466;2015-02-27;2015-03-15;2015-04-04;99
7997;35867;2015-11-24;2015-11-27;2015-12-07;107
7998;37500;2017-05-10;2017-05-27;2018-09-04;95
7999;38866;2013-07-24;2013-08-30;2016-08-20;86
8000;42988;2018-07-10;2018-08-22;2018-09-11;76
8001;93132;2014-01-10;2014-01-22;2014-03-03;108
8002;61473;2015-03-28;2015-03-31;2015-04-20;139
8003;72479;2015-04-05;2015-04-25;2016-08-06;89
8004;36540;2018-02-01;2018-02-20;2018-04-01;94
8005;35667;2016-09-19;2016-09-28;2016-10-18;103
8006;24036;2018-05-12;2018-05-28;2018-06-27;86
8007;49828;2015-06-09;2015-06-21;2015-07-31;117
8008;75655;2014-10-09;2014-10-22;2014-11-21;102
8009;39742;2015-02-16;2015-03-06;2015-03-16;95
8010;86599;2014-12-14;2015-01-22;2018-12-30;58
8011;49650;2014-08-01;2014-09-17;2014-10-07;118
8012;90989;2014-07-04;2014-07-23;2017-09-09;76
8013;20748;2015-10-03;2015-10-06;2015-11-15;92
8014;28675;2013-11-26;2014-01-02;2017-06-08;76
8015;63687;2018-01-30;2018-02-05;2018-03-07;92
8016;31172;2018-10-05;2018-10-16;2018-11-30;88
8017;88943;2017-08-18;2017-08-25;2017-09-04;66
8018;48886;2013-04-22;2013-05-10;2013-05-30;106
8019;49251;2018-01-28;2018-02-10;2018-09-26;101
8020;47600;2013-05-18;2013-06-29;2013-07-29;137
8021;78019;2015-10-30;2015-11-12;2018-07-03;74
8022;93628;2016-06-24;2016-07-12;2017-05-18;87
8023;63833;2017-02-26;2017-04-06;2017-09-02;106
8024;46928;2014-10-01;2014-11-06;2014-11-16;85
8025;12310;2015-10-11;2015-11-19;2016-04-25;101
8026;85378;2017-09-23;2017-10-30;2018-11-02;96
8027;90386;2016-12-20;2016-12-25;2017-01-14;84
8028;10353;2016-07-27;2016-07-30;2016-08-09;111
8029;91238;2018-04-11;2018-04-29;2018-05-29;98
8030;66836;2013-02-21;2013-04-09;2013-05-19;134
8031;10778;2013-12-05;2013-12-25;2014-01-14;96
8032;82335;2014-06-17;2014-06-23;2017-12-13;75
8033;96813;2017-08-07;2017-08-27;2017-09-26;97
8034;33977;2017-12-18;2017-12-30;2018-01-19;74
8035;74350;2017-11-02;2017-11-15;2017-12-25;102
8036;87360;2014-02-22;2014-03-05;2016-06-05;69
8037;14294;2017-03-28;2017-04-16;2017-04-26;100
8038;88439;2016-09-12;2016-09-15;2016-10-15;125
8039;72272;2015-02-09;2015-02-17;2015-03-09;113
8040;77591;2018-03-25;2018-03-28;2018-04-27;98
8041;58149;2015-01-16;2015-01-25;2015-02-24;120
8042;95185;2014-04-15;2014-05-04;2015-06-03;88
8043;61322;2017-09-13;2017-09-19;2017-10-09;91
8044;15221;2015-04-24;2015-05-02;2015-06-11;102
8045;25950;2017-10-27;2017-12-06;2018-08-05;96
8046;40050;2015-09-25;2015-10-06;2015-10-26;124
8047;40114;2017-04-11;2017-04-21;2017-05-21;102
8048;31512;2015-07-15;2015-07-19;2016-10-15;79
8049;63684;2017-04-17;2017-05-07;2017-06-16;116
8050;43709;2016-08-17;2016-09-26;2016-10-16;110
8051;58197;2014-06-08;2014-06-12;2014-07-22;104
8052;78193;2014-08-11;2014-08-19;2014-09-18;97
8053;55166;2018-10-07;2018-10-12;2018-10-22;81
8054;53316;2014-11-12;2014-11-18;2014-12-08;119
8055;44201;2018-08-15;2018-09-03;2018-09-23;74
8056;43766;2014-10-14;2014-10-30;2014-12-09;133
8057;40514;2017-12-26;2018-01-05;2018-02-04;74
8058;57906;2017-09-15;2017-09-18;2017-10-08;84
8059;10279;2014-12-07;2014-12-17;2017-01-25;70
8060;41871;2013-11-28;2014-01-10;2014-02-19;99
8061;58751;2015-10-11;2015-11-18;2017-11-04;62
8062;92401;2017-10-28;2017-10-31;2017-11-30;105
8063;83865;2014-05-08;2014-05-26;2014-06-05;111
8064;73095;2015-10-07;2015-11-23;2015-12-03;120
8065;77181;2017-05-17;2017-06-05;2017-06-15;86
8066;31695;2015-01-24;2015-02-11;2015-03-13;124
8067;55666;2017-07-29;2017-09-05;2017-10-05;103
8068;32521;2014-12-07;2014-12-22;2015-01-11;111
8069;65050;2013-05-20;2013-06-07;2013-07-17;114
8070;35025;2016-06-25;2016-07-11;2017-12-09;88
8071;66822;2013-03-17;2013-04-30;2013-05-20;116
8072;98174;2016-09-24;2016-10-02;2016-10-22;100
8073;65533;2016-05-13;2016-06-19;2017-10-25;89
8074;17567;2014-05-05;2014-06-04;2014-07-14;141
8075;56614;2018-03-23;2018-04-29;2018-07-15;110
8076;62512;2015-03-29;2015-04-09;2015-06-04;145
8077;24699;2017-01-18;2017-01-28;2018-04-02;96
8078;42593;2015-11-20;2015-12-06;2016-01-05;99
8079;61826;2014-01-06;2014-01-24;2014-04-12;135
8080;29478;2015-10-05;2015-10-22;2017-12-12;81
8081;79601;2015-01-11;2015-01-25;2018-04-20;70
8082;63128;2013-05-08;2013-05-24;2013-07-03;128
8083;51500;2015-12-25;2016-02-04;2017-04-06;64
8084;53253;2014-09-28;2014-10-04;2015-11-09;99
8085;11368;2015-08-09;2015-08-24;2016-09-07;68
8086;62892;2014-04-22;2014-05-29;2018-03-13;55
8087;49951;2015-03-13;2015-03-21;2016-02-20;89
8088;36468;2016-12-25;2017-01-14;2017-10-31;78
8089;32906;2016-10-25;2016-11-01;2018-12-29;90
8090;69982;2014-06-28;2014-07-02;2014-07-22;130
8091;48579;2017-01-19;2017-01-28;2017-02-07;96
8092;46811;2015-02-17;2015-03-08;2015-04-07;116
8093;22436;2018-06-10;2018-06-22;2018-07-12;96
8094;77670;2016-04-20;2016-05-08;2016-05-18;115
8095;91625;2017-06-06;2017-06-12;2017-06-22;118
8096;13400;2018-01-24;2018-02-05;2018-03-17;89
8097;16395;2017-03-06;2017-04-12;2018-11-22;79
8098;68902;2016-04-20;2016-05-28;2016-06-27;107
8099;90853;2017-12-29;2018-01-07;2018-02-16;71
8100;72760;2015-07-01;2015-07-20;2017-01-11;71
8101;21127;2014-01-21;2014-02-02;2014-02-12;91
8102;54659;2017-09-22;2017-10-02;2018-02-09;71
8103;62734;2014-07-04;2014-07-22;2014-12-14;127
8104;59727;2014-01-08;2014-02-21;2015-08-14;81
8105;63063;2014-01-17;2014-02-24;2014-03-06;124
8106;89785;2016-10-24;2016-12-08;2017-01-07;105
8107;34266;2015-06-07;2015-06-22;2016-03-30;90
8108;34387;2015-12-14;2015-12-24;2016-01-13;103
8109;73481;2016-10-12;2016-10-19;2018-05-23;67
8110;13307;2018-09-16;2018-09-20;2018-10-10;125
8111;69481;2014-07-29;2014-09-13;2014-10-13;127
8112;86955;2015-11-27;2015-12-10;2017-02-16;78
8113;11307;2014-04-04;2014-04-20;2014-05-09;122
8114;37606;2015-03-01;2015-03-14;2015-04-23;100
8115;84906;2017-05-26;2017-06-20;2017-07-30;95
8116;30417;2017-10-05;2017-10-13;2017-11-04;103
8117;74947;2015-05-03;2015-06-12;2017-09-24;84
8118;66110;2018-08-23;2018-08-30;2018-11-24;116
8119;96037;2015-09-24;2015-10-02;2018-10-20;61
8120;48461;2013-06-13;2013-06-17;2013-07-27;99
8121;22465;2014-04-25;2014-05-04;2014-06-13;106
8122;35498;2017-03-15;2017-03-30;2017-03-31;112
8123;87788;2016-04-12;2016-04-30;2016-05-20;127
8124;22056;2016-10-14;2016-11-01;2016-11-11;100
8125;43818;2016-10-15;2016-10-27;2016-11-06;133
8126;91628;2018-05-24;2018-06-03;2018-07-13;102
8127;15863;2016-04-01;2016-04-17;2016-10-20;86
8128;80487;2017-10-07;2017-10-16;2017-11-15;143
8129;81727;2018-06-13;2018-06-23;2018-07-03;97
8130;85161;2014-08-10;2014-08-15;2016-02-23;92
8131;85458;2013-10-17;2013-11-02;2017-01-29;68
8132;76717;2017-02-05;2017-02-12;2017-03-14;104
8133;32281;2014-02-16;2014-03-05;2014-06-11;108
8134;62910;2017-05-14;2017-05-30;2017-06-09;120
8135;54707;2014-03-25;2014-04-03;2014-05-13;118
8136;21651;2018-02-26;2018-03-13;2018-03-23;101
8137;77246;2016-05-16;2016-06-04;2017-03-21;94
8138;40066;2015-10-28;2015-11-12;2015-12-22;98
8139;72491;2016-03-31;2016-04-13;2016-04-23;130
8140;86661;2013-07-17;2013-08-05;2018-08-05;60
8141;69593;2013-06-18;2013-06-26;2013-07-26;127
8142;12830;2013-08-23;2013-10-09;2013-11-08;99
8143;82521;2014-03-14;2014-03-22;2014-04-11;125
8144;37415;2013-04-13;2013-04-16;2015-06-18;82
8145;21485;2016-05-19;2016-05-23;2016-06-12;95
8146;21749;2013-12-17;2014-01-06;2014-02-05;102
8147;79896;2014-06-03;2014-07-19;2014-08-18;91
8148;75337;2017-02-10;2017-02-22;2017-03-04;108
8149;15834;2018-10-05;2018-10-21;2018-11-10;138
8150;96773;2018-08-27;2018-10-07;2018-11-16;65
8151;81705;2017-11-15;2017-12-04;2017-12-14;81
8152;19420;2017-07-23;2017-08-06;2018-10-10;60
8153;79585;2015-05-07;2015-05-17;2015-06-16;133
8154;72951;2018-10-01;2018-11-09;2018-11-11;119
8155;48036;2013-09-09;2013-09-21;2013-10-01;104
8156;66698;2013-11-17;2014-01-03;2014-01-23;129
8157;11860;2013-03-12;2013-03-15;2013-03-25;109
8158;69717;2015-08-15;2015-08-18;2015-09-27;111
8159;14117;2018-01-23;2018-02-10;2018-03-12;89
8160;88761;2013-03-31;2013-04-05;2017-12-21;58
8161;31024;2015-12-17;2015-12-27;2017-06-10;75
8162;84208;2018-04-23;2018-04-26;2018-05-06;70
8163;63247;2016-07-30;2016-08-17;2016-09-26;108
8164;65385;2015-11-16;2015-12-05;2016-01-14;77
8165;70570;2016-11-05;2016-11-21;2017-08-24;102
8166;25944;2016-08-02;2016-08-08;2016-08-28;114
8167;28106;2014-05-01;2014-05-09;2014-05-19;111
8168;38265;2015-09-09;2015-09-29;2015-10-09;114
8169;37469;2015-12-07;2015-12-22;2018-11-29;83
8170;84241;2017-06-06;2017-06-13;2018-09-10;95
8171;97932;2014-07-23;2014-08-02;2014-08-12;135
8172;24541;2016-05-13;2016-06-25;2016-07-25;90
8173;55528;2014-07-07;2014-07-18;2014-08-27;136
8174;92951;2014-10-01;2014-10-06;2018-12-23;70
8175;37848;2013-04-18;2013-05-08;2017-11-10;74
8176;29002;2017-04-05;2017-04-13;2017-05-03;124
8177;44620;2015-09-25;2015-10-07;2015-10-17;128
8178;64093;2017-02-08;2017-02-14;2017-03-16;108
8179;14664;2016-08-23;2016-10-03;2016-11-12;103
8180;37559;2017-04-12;2017-04-18;2017-07-29;121
8181;19344;2014-06-03;2014-06-15;2014-07-05;144
8182;35998;2015-12-20;2016-01-03;2016-02-10;88
8183;77288;2017-06-16;2017-07-01;2017-07-11;114
8184;98098;2017-12-13;2017-12-23;2018-08-15;91
8185;34679;2013-12-11;2013-12-22;2018-02-17;76
8186;80052;2015-02-16;2015-03-07;2018-11-15;69
8187;29565;2017-02-20;2017-03-03;2017-04-02;94
8188;70130;2015-10-12;2015-11-01;2015-12-01;125
8189;62366;2015-09-25;2015-10-09;2015-10-19;115
8190;39386;2017-11-22;2017-12-01;2018-04-11;58
8191;31098;2018-06-07;2018-06-18;2018-06-28;82
8192;26114;2016-11-24;2016-12-09;2017-01-08;86
8193;82141;2016-01-30;2016-02-12;2016-03-23;119
8194;24156;2017-10-16;2017-10-19;2017-10-23;94
8195;62881;2018-03-11;2018-03-22;2018-04-01;112
8196;94246;2018-10-09;2018-10-15;2018-11-04;110
8197;46009;2014-12-05;2014-12-11;2016-05-25;75
8198;85318;2014-06-28;2014-07-14;2014-09-04;118
8199;19968;2014-11-10;2014-11-17;2014-11-27;112
8200;77279;2014-05-21;2014-05-25;2014-09-24;100
8201;32823;2016-08-17;2016-08-26;2016-12-08;112
8202;33129;2018-03-07;2018-03-16;2018-12-21;85
8203;27771;2014-03-26;2014-05-07;2014-06-06;89
8204;73431;2018-07-22;2018-08-11;2018-09-20;95
8205;46530;2016-10-10;2016-10-18;2017-12-04;89
8206;21526;2016-10-19;2016-10-26;2016-11-15;119
8207;50238;2014-08-24;2014-09-05;2014-10-05;111
8208;66226;2014-07-31;2014-09-10;2014-09-30;138
8209;42243;2016-04-05;2016-05-18;2016-06-07;128
8210;83264;2018-09-29;2018-11-08;2018-11-28;106
8211;33237;2016-12-31;2017-02-07;2018-06-06;56
8212;87637;2016-12-02;2017-01-19;2018-12-02;65
8213;95740;2014-02-19;2014-03-08;2015-11-24;83
8214;66747;2017-12-28;2018-01-13;2018-12-24;76
8215;27081;2017-08-19;2017-08-23;2017-10-13;86
8216;47678;2017-11-01;2017-11-14;2017-12-04;114
8217;88982;2017-09-14;2017-10-26;2017-11-05;89
8218;72120;2018-03-15;2018-03-24;2018-04-03;107
8219;99895;2016-03-08;2016-03-28;2017-11-25;88
8220;32325;2013-01-29;2013-02-11;2013-03-03;121
8221;78780;2016-04-22;2016-04-30;2018-12-10;75
8222;25306;2014-07-17;2014-07-25;2014-08-24;135
8223;88185;2013-02-21;2013-03-04;2013-04-25;114
8224;56091;2018-03-05;2018-04-22;2018-07-04;104
8225;12881;2015-10-10;2015-11-18;2018-02-28;68
8226;44788;2016-06-25;2016-07-02;2016-07-12;104
8227;23039;2018-09-12;2018-09-21;2018-10-11;64
8228;50110;2016-05-14;2016-05-23;2016-06-02;102
8229;94053;2015-05-09;2015-05-22;2015-06-21;121
8230;50719;2013-01-28;2013-02-07;2013-02-27;123
8231;39643;2013-08-29;2013-09-04;2018-04-22;51
8232;83542;2015-04-05;2015-05-17;2015-06-16;129
8233;51087;2018-09-18;2018-09-24;2018-10-24;74
8234;92325;2013-02-15;2013-02-28;2017-06-27;72
8235;24135;2013-01-29;2013-02-17;2014-04-02;109
8236;74263;2017-03-29;2017-04-01;2017-04-11;104
8237;72710;2016-01-13;2016-01-23;2018-01-19;68
8238;81431;2015-12-11;2015-12-24;2016-01-13;100
8239;58296;2017-08-23;2017-09-11;2017-10-11;118
8240;24308;2018-07-29;2018-08-16;2018-09-17;78
8241;97724;2016-08-19;2016-09-28;2017-05-20;95
8242;76405;2015-03-28;2015-04-08;2015-05-18;106
8243;69110;2013-06-26;2013-08-12;2017-06-09;66
8244;62801;2018-03-08;2018-03-12;2018-04-04;96
8245;70371;2013-06-10;2013-06-21;2013-07-21;112
8246;43675;2017-11-17;2018-01-03;2018-02-12;89
8247;11700;2014-12-31;2015-01-05;2015-02-14;110
8248;25393;2016-09-30;2016-11-16;2016-12-16;93
8249;83357;2014-06-06;2014-07-13;2015-07-29;83
8250;67284;2014-10-29;2014-12-13;2018-11-13;78
8251;97222;2013-04-26;2013-05-06;2013-06-05;119
8252;69135;2017-05-03;2017-05-06;2017-06-15;97
8253;30622;2018-08-26;2018-10-05;2018-12-26;81
8254;84340;2017-03-23;2017-04-30;2018-04-11;80
8255;44843;2016-12-07;2016-12-26;2017-01-15;71
8256;58787;2017-05-05;2017-05-20;2017-06-29;92
8257;30581;2015-09-09;2015-09-14;2016-04-26;81
8258;99433;2017-07-15;2017-08-03;2018-03-27;79
8259;42583;2015-12-31;2016-02-07;2017-07-23;80
8260;24781;2014-08-07;2014-09-23;2014-10-23;98
8261;41641;2014-09-01;2014-09-05;2016-12-08;90
8262;34914;2016-08-29;2016-09-08;2017-03-21;95
8263;66878;2018-02-20;2018-03-08;2018-03-18;115
8264;35998;2015-10-15;2015-11-27;2015-12-17;103
8265;51429;2018-01-03;2018-01-17;2018-01-27;110
8266;73197;2017-01-03;2017-01-12;2017-02-01;108
8267;85829;2015-10-29;2015-12-12;2016-01-21;97
8268;58136;2017-02-26;2017-03-13;2017-04-12;91
8269;66871;2015-02-09;2015-02-22;2015-03-04;109
8270;28356;2016-04-17;2016-04-30;2018-06-15;74
8271;75454;2018-05-11;2018-05-21;2018-06-20;115
8272;88522;2018-06-10;2018-06-27;2018-08-06;109
8273;50159;2015-11-18;2015-12-29;2016-01-18;85
8274;91472;2013-05-05;2013-05-22;2013-06-01;119
8275;87546;2015-10-28;2015-11-02;2017-03-17;86
8276;60220;2013-06-08;2013-06-14;2013-07-24;108
8277;66761;2016-01-20;2016-02-06;2016-03-17;118
8278;43465;2018-06-17;2018-07-05;2018-07-25;77
8279;70018;2018-04-19;2018-05-28;2018-06-15;101
8280;46926;2017-03-15;2017-04-23;2017-05-14;92
8281;25958;2017-05-27;2017-07-02;2017-08-01;94
8282;54927;2014-12-16;2014-12-22;2015-01-11;89
8283;34034;2014-04-05;2014-04-16;2014-05-16;119
8284;86854;2014-10-27;2014-11-11;2015-09-24;83
8285;70104;2013-11-08;2013-12-23;2014-01-22;109
8286;75821;2014-03-10;2014-03-22;2014-05-01;118
8287;69320;2015-09-10;2015-09-21;2018-07-25;50
8288;12921;2017-12-27;2018-01-08;2018-06-01;68
8289;79137;2017-12-29;2018-01-12;2018-02-01;97
8290;93131;2015-07-02;2015-07-12;2015-08-21;85
8291;79356;2016-08-12;2016-08-19;2016-08-29;82
8292;84327;2016-06-29;2016-07-13;2017-06-02;89
8293;46787;2017-09-21;2017-10-28;2018-02-08;65
8294;38231;2014-08-24;2014-10-03;2014-10-23;83
8295;25756;2014-11-16;2014-11-24;2015-01-03;84
8296;16446;2017-11-21;2017-12-08;2018-06-21;66
8297;20378;2017-05-31;2017-06-04;2017-06-24;117
8298;25327;2016-12-08;2017-01-19;2017-02-28;96
8299;78426;2017-11-22;2017-11-28;2018-01-07;91
8300;17030;2015-08-14;2015-09-23;2016-11-02;95
8301;55790;2018-04-02;2018-04-10;2018-08-04;92
8302;54005;2016-07-17;2016-08-30;2016-09-29;92
8303;15445;2016-04-07;2016-04-21;2018-06-08;73
8304;28178;2013-09-22;2013-09-28;2015-09-01;79
8305;21542;2015-11-10;2015-11-22;2015-12-12;104
8306;20432;2017-12-24;2017-12-29;2018-12-24;84
8307;27594;2013-03-26;2013-05-07;2013-06-06;118
8308;80790;2017-07-19;2017-07-28;2017-09-12;99
8309;50021;2014-09-13;2014-09-25;2014-11-04;120
8310;50881;2016-03-17;2016-03-22;2018-01-28;78
8311;21314;2014-05-04;2014-06-19;2014-07-19;111
8312;49172;2018-05-20;2018-06-06;2018-09-30;103
8313;20161;2016-07-31;2016-09-11;2016-11-08;100
8314;10629;2013-04-14;2013-05-21;2013-08-15;112
8315;90500;2016-02-09;2016-02-28;2016-03-09;118
8316;51859;2016-01-17;2016-01-31;2016-04-08;100
8317;68305;2017-05-02;2017-06-12;2018-10-13;104
8318;45801;2016-03-30;2016-05-08;2016-07-01;112
8319;15743;2016-08-13;2016-08-19;2016-09-18;99
8320;82553;2018-04-20;2018-05-02;2018-10-04;93
8321;33416;2015-03-30;2015-04-07;2015-05-07;110
8322;56108;2015-09-17;2015-09-20;2015-11-03;134
8323;61188;2015-01-24;2015-03-11;2015-03-31;136
8324;38753;2015-05-17;2015-05-25;2015-07-04;118
8325;62991;2016-02-03;2016-02-11;2016-03-12;87
8326;50173;2015-05-16;2015-06-26;2015-07-26;130
8327;41251;2015-09-22;2015-10-01;2015-10-21;100
8328;83836;2018-09-11;2018-09-25;2018-10-05;94
8329;23202;2013-09-07;2013-09-25;2013-10-05;139
8330;20438;2017-09-30;2017-10-09;2017-10-19;106
8331;13901;2014-11-16;2014-11-27;2017-06-17;66
8332;95393;2017-05-22;2017-06-07;2017-07-07;93
8333;10781;2013-07-23;2013-08-08;2017-09-14;69
8334;90327;2016-09-29;2016-10-06;2016-11-15;80
8335;72413;2015-02-01;2015-03-18;2015-04-07;115
8336;71302;2015-05-03;2015-06-13;2018-02-07;75
8337;50847;2017-08-02;2017-08-05;2017-09-04;119
8338;80200;2016-09-16;2016-10-26;2016-11-25;94
8339;50296;2015-06-09;2015-07-19;2017-10-26;80
8340;69804;2015-12-24;2015-12-29;2018-07-09;53
8341;72278;2015-02-10;2015-02-19;2015-03-01;106
8342;74331;2016-05-19;2016-06-03;2018-02-15;74
8343;56065;2015-03-15;2015-04-01;2015-05-11;106
8344;13881;2018-05-15;2018-07-01;2018-08-10;122
8345;28822;2015-09-21;2015-09-29;2015-10-09;71
8346;38115;2018-07-10;2018-07-29;2018-09-07;82
8347;33435;2017-02-04;2017-02-14;2017-03-26;113
8348;15881;2014-12-20;2014-12-28;2015-02-06;97
8349;47022;2018-06-01;2018-07-09;2018-10-26;91
8350;66926;2017-05-10;2017-05-23;2017-06-02;97
8351;40216;2016-06-23;2016-06-30;2016-08-09;120
8352;10818;2018-01-18;2018-02-05;2018-02-25;103
8353;28691;2018-06-22;2018-08-03;2018-09-12;137
8354;48675;2017-11-29;2017-12-11;2018-10-27;79
8355;55996;2015-12-02;2015-12-06;2015-12-16;139
8356;96153;2017-02-09;2017-03-24;2017-04-03;118
8357;85640;2014-04-19;2014-05-06;2017-03-13;62
8358;64578;2018-02-22;2018-03-06;2018-09-01;106
8359;84451;2015-09-13;2015-09-28;2016-05-21;80
8360;68959;2013-03-10;2013-03-21;2013-04-10;138
8361;35879;2013-05-10;2013-05-17;2018-10-14;66
8362;53961;2016-05-24;2016-07-09;2016-07-29;110
8363;41988;2016-04-12;2016-04-23;2016-05-03;122
8364;34643;2015-02-23;2015-03-07;2018-07-21;61
8365;67805;2016-06-10;2016-06-15;2016-07-15;122
8366;16470;2014-02-18;2014-03-07;2014-04-16;128
8367;62993;2016-01-04;2016-01-07;2016-02-16;99
8368;47638;2014-10-19;2014-10-24;2014-11-13;153
8369;29499;2014-09-20;2014-09-26;2014-10-26;133
8370;65047;2014-02-01;2014-03-19;2014-03-29;117
8371;93646;2017-03-01;2017-03-04;2017-03-24;81
8372;63581;2015-03-26;2015-04-15;2015-05-15;99
8373;66842;2014-09-09;2014-09-27;2015-01-26;100
8374;75780;2013-03-30;2013-05-09;2013-05-19;106
8375;58184;2013-10-19;2013-10-28;2013-11-27;131
8376;19942;2014-06-10;2014-06-15;2014-07-25;134
8377;97511;2014-11-30;2014-12-18;2014-12-28;111
8378;72063;2015-03-13;2015-03-27;2015-04-06;107
8379;19703;2017-05-18;2017-05-26;2018-08-02;104
8380;24722;2017-03-22;2017-03-28;2017-04-27;79
8381;33715;2017-12-21;2018-01-05;2018-01-25;73
8382;27254;2013-10-19;2013-10-24;2013-11-03;143
8383;76384;2015-07-27;2015-08-11;2018-11-19;69
8384;85675;2017-11-11;2017-11-29;2018-01-08;66
8385;39971;2014-03-18;2014-03-30;2014-04-09;127
8386;80519;2017-09-21;2017-10-07;2018-12-18;84
8387;34847;2015-08-01;2015-08-05;2015-09-14;107
8388;18289;2015-03-13;2015-03-30;2015-04-19;99
8389;71298;2013-02-01;2013-02-13;2015-07-02;80
8390;28551;2016-04-23;2016-05-09;2016-06-18;72
8391;20887;2013-02-20;2013-04-05;2013-05-15;132
8392;11360;2015-12-14;2015-12-24;2016-01-13;117
8393;51390;2014-09-13;2014-10-22;2015-10-26;102
8394;99320;2014-11-20;2014-12-03;2016-12-19;101
8395;11341;2018-06-07;2018-06-15;2018-07-06;74
8396;71396;2017-03-12;2017-03-21;2018-10-08;100
8397;36288;2016-02-28;2016-03-07;2017-12-16;81
8398;50316;2018-04-22;2018-05-07;2018-06-16;86
8399;28322;2015-01-16;2015-01-23;2015-02-22;121
8400;88268;2014-03-01;2014-03-06;2014-08-07;97
8401;47797;2014-02-14;2014-02-27;2014-03-19;110
8402;49952;2015-09-14;2015-09-18;2015-09-28;127
8403;34436;2015-01-14;2015-01-21;2015-03-02;127
8404;95504;2014-02-07;2014-02-11;2016-07-14;89
8405;28287;2016-11-28;2017-01-05;2018-11-21;99
8406;76197;2013-07-07;2013-07-10;2013-07-20;131
8407;81323;2017-03-11;2017-04-27;2017-05-27;118
8408;86949;2016-04-18;2016-04-30;2016-06-09;96
8409;21741;2013-07-05;2013-07-10;2017-09-25;65
8410;39587;2015-08-31;2015-09-11;2015-10-11;95
8411;45060;2014-01-09;2014-01-13;2015-04-30;129
8412;16592;2018-08-19;2018-08-29;2018-09-18;110
8413;91981;2016-11-01;2016-11-12;2016-12-12;98
8414;53457;2015-10-30;2015-11-18;2015-12-28;102
8415;28860;2013-08-28;2013-09-09;2013-09-29;145
8416;31766;2013-01-01;2013-01-12;2013-02-01;137
8417;94916;2018-07-27;2018-08-06;2018-12-17;110
